,index,image_id,image_path,label,entities,ratio_category,dreamsim,mse_rgb,mse_gray,ssim_rgb,ssim_gray,og_image
12029,12029,f5fa0cf9a280d101_m0c9ph5_0b4a6655_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/fence.jpeg,fake,['flower'],bin5,0.1048190593719482,0.0039321065587629,0.0033275406,0.7504539471168689,0.788739826306599,
12030,12030,31e131f9a40b3ca4_m07jdr_05cdf7db_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/velvet_sofa.jpeg,fake,['train'],bin5,0.7105246782302856,0.183582546630609,0.18045464,0.1755575638709745,0.2587801162384738,6541.0
12031,12031,ce26bbce5eef1a10,original/images/OpenImages/ce26bbce5eef1a10.jpg,real,,,,,,,,
12032,12032,e3156740681bc038_m054fyh_c6cd4cb8_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/dimly_lit.jpeg,fake,"['jug', 'vase', 'pitcher (container)']",bin5,0.3049158453941345,0.0173902093070173,0.014641118,0.8158942935005182,0.8425562650692351,4926.0
12033,12033,081e4cfeda09b93c_m0dv5r_ec41e19a_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/frozen.jpeg,fake,['camera'],bin5,0.0545623302459716,0.0046637787135093,0.0038647612,0.6993450690157994,0.756860829481717,
12035,12035,d14242b8e97542db,original/images/OpenImages/d14242b8e97542db.jpg,real,,,,,,,,
12036,12036,62cfa0c7bd8e38b6,original/images/OpenImages/62cfa0c7bd8e38b6.jpg,real,['dice'],,,,,,,
12037,12037,273ec8863a86711c,original/images/OpenImages/273ec8863a86711c.jpg,real,['shorts'],,,,,,,
12039,12039,af96ab3e3f9581c1,original/images/OpenImages/af96ab3e3f9581c1.jpg,real,['saxophone'],,,,,,,
12045,12045,adc6cb08fcafcf77_m01xq0k1_0350796c_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/elderly.jpeg,fake,['cattle'],bin3,0.7328025698661804,0.0671617785078217,0.05838451,0.3423143221064164,0.4301935052306614,5949.0
12046,12046,a29e85514998dff0_m0cyhj__a88c37f6_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/lamp.jpeg,fake,"['bowl', 'orange (fruit)', 'grapefruit', 'apple']",bin4,0.0298671722412109,0.0053759304712968,0.004890049,0.6203129403449844,0.6155587664091484,
12047,12047,200eaae66a594057,original/images/OpenImages/200eaae66a594057.jpg,real,"['jeans', 'trousers']",,,,,,,
12048,12048,2477f79f2d446578_m04yx4_0bc0fdbe_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/rusty.jpeg,fake,['man'],bin3,0.8669852018356323,0.1552745116772933,0.14634417,0.286772388520001,0.368306000049777,4637.0
12049,12049,47577d3f4cf304d9,original/images/OpenImages/47577d3f4cf304d9.jpg,real,['wheel'],,,,,,,
12050,12050,1b674e2f5d3dff0d_m06z37__25ef1266_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_the_snow.jpeg,fake,['picture frame'],bin5,0.8789161443710327,0.1403756349361448,0.1241652,0.2604772337092361,0.3484925406543929,13021.0
12054,12054,654e1dbd150d1887_m0pg52_b48f5052_OpenImages_OpenJourney,p2p/OpenImages/SDv4/during_a_hailstorm.jpeg,fake,"['skyscraper', 'taxi']",bin2,0.5683706998825073,0.0250624855722996,0.022992546,0.4987647692746528,0.5492527317444114,852.0
12055,12055,705d73fc455a2466_m0fszt_85297158_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/fancy.jpeg,fake,"['tart', 'cake']",bin5,0.0953083038330078,0.0077970682271517,0.007246468,0.6721413700666502,0.6713616617468051,
12058,12058,9353f1d1918996b0,original/images/OpenImages/9353f1d1918996b0.jpg,real,"['sheep', 'goat']",,,,,,,
12060,12060,354d7a327bbcc152,original/images/OpenImages/354d7a327bbcc152.jpg,real,['cucumber'],,,,,,,
12062,12062,b7a7cdcdd39c215b_m0hqkz_a89d6de9_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/glass.jpeg,fake,['grapefruit'],bin4,0.1254823207855224,0.0099161107054615,0.009416887,0.6023844159156878,0.6372567659275972,
12065,12065,1f29bf6f469ac1b7_m02l8p9_6b7d5f9c_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/thunderous.jpeg,fake,"['harbor seal', 'sea lion']",bin3,0.6247174143791199,0.0129972558349703,0.01046255,0.7505375664967953,0.794548867135977,980.0
12066,12066,1a65f78466fe3cca_m06m11_ddc6bb30_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/painting_of_a.jpeg,fake,['rose'],bin5,0.6235495805740356,0.0950075469309743,0.09198519,0.3682101978687757,0.508414470281497,12755.0
12067,12067,46e22d56deeb5ec8,original/images/OpenImages/46e22d56deeb5ec8.jpg,real,['teddy bear'],,,,,,,
12068,12068,303a393c8855db7d_m06msq_eb10de0f_OpenImages_OpenJourney,p2p/OpenImages/SDv4/graffiti_artists_writing.jpeg,fake,['sculpture'],bin5,0.8940796256065369,0.1523131131948637,0.14680362,0.1898034773384832,0.3248868341495733,7428.0
12069,12069,891eb2653e63f9d9_m0by6g_4689f6e5_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/brown.jpeg,fake,"['shark', 'fish']",bin5,0.6680338382720947,0.068551820732761,0.05699027,0.3418938272004749,0.4222624832612459,3936.0
12070,12070,500b6180c0d29747_m0dv77_ae3c5d8c_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/a_sunny_day.jpeg,fake,"['winter melon', 'squash (plant)']",bin4,0.1427735090255737,0.0026896028031023,0.0020910448,0.8789938824168849,0.9168989618052846,11662.0
12071,12071,aff90d2673ab5082,original/images/OpenImages/aff90d2673ab5082.jpg,real,,,,,,,,
12072,12072,1f24c8eb249fea2a_m0dv5r_3b6814a2_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/at_a_concert.jpeg,fake,['camera'],bin5,0.1907464265823364,0.0033694358277165,0.0029426664,0.7961931593268253,0.8373760856936915,3787.0
12077,12077,340f429a3d6dfbab_m01yrx_437b9298_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/boat.jpeg,fake,['cat'],bin5,0.4439607858657837,0.0208432527586357,0.019467432,0.62837891306448,0.6697973230192564,7684.0
12078,12078,508684e13afefe05_m01bfm9_919c1aae_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/young.jpeg,fake,['shorts'],bin3,0.7152131795883179,0.076155360015435,0.07116303,0.2525172913283898,0.2837148344122034,10514.0
12082,12082,ca25c8585904dcdf_m0bt9lr_73092d06_OpenImages_OpenJourney,p2p/OpenImages/SDv4/colorful.jpeg,fake,['dog'],bin5,0.745386004447937,0.0934859666111804,0.09069261,0.1635585414469127,0.2595619590552013,12491.0
12083,12083,ca428a094fb9802a_m01fb_0_3ffaf448_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/rusty.jpeg,fake,"['bagel', 'doughnut']",bin5,0.8816201686859131,0.146357762797374,0.12920703,0.1682950111067983,0.288513679043761,132.0
12084,12084,605b3713ad46add8_m025nd_7e34c4a5_OpenImages_OpenJourney,p2p/OpenImages/SDv4/snowy_peak_in_the_mountains.jpeg,fake,['christmas tree'],bin5,0.2461540699005127,0.0237832863746691,0.021885049,0.4513999929749241,0.4733827604990845,1833.0
12085,12085,69743be11b6b926a_m0fly7_2811f0d7_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/small.jpeg,fake,['jeans'],bin3,0.0728764533996582,0.0036203942353276,0.0029152045,0.7766912463747859,0.8055349867388144,
12087,12087,98de8a5f54e450fb,original/images/OpenImages/98de8a5f54e450fb.jpg,real,['vehicle registration plate'],,,,,,,
12088,12088,300b089e9d017f7d_m03bt1vf_6946d30e_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/shot.jpeg,fake,"['woman', 'human body']",bin4,0.2875279188156128,0.008644250647068,0.007418077,0.6670549799266303,0.6875846534769607,8649.0
12089,12089,112938a7ac5ddfa0_m0271t_696354f8_OpenImages_OpenJourney,p2p/OpenImages/SDv4/shuttle.jpeg,fake,['drink'],bin4,0.1016466617584228,0.0032319195063071,0.0024855412,0.7954349677778815,0.8282472523676924,
12091,12091,8512338262d90d00,original/images/OpenImages/8512338262d90d00.jpg,real,['trousers'],,,,,,,
12092,12092,7a367a6cd28e11f4,original/images/OpenImages/7a367a6cd28e11f4.jpg,real,['camera'],,,,,,,
12093,12093,d54dcac94e0f37eb_m0fly7_e3a9288a_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_a_city_park_with_people_walking_by.jpeg,fake,['jeans'],bin3,0.1693748235702514,0.0077290211655185,0.007212705,0.5743885021032805,0.5612763405602379,9246.0
12094,12094,ec76d401420f8f32,original/images/OpenImages/ec76d401420f8f32.jpg,real,,,,,,,,
12097,12097,0721182e6eccb131,original/images/OpenImages/0721182e6eccb131.jpg,real,['swim cap'],,,,,,,
12098,12098,e7987b6c9fb372bc,original/images/OpenImages/e7987b6c9fb372bc.jpg,real,,,,,,,,
12099,12099,1732e868c2094904_m07fbm7_89ec3514_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/office.jpeg,fake,['strawberry'],bin1,0.8942333459854126,0.2618743617629663,0.24778062,0.353405527023886,0.4714146175038241,12319.0
12100,12100,d9880913e3b8ee2e,original/images/OpenImages/d9880913e3b8ee2e.jpg,real,['otter'],,,,,,,
12103,12103,8eed5dcbee4733ee_m0fszt_ffa55071_OpenImages_OpenJourney,p2p/OpenImages/SDv4/dog.jpeg,fake,['cake'],bin5,0.3883465528488159,0.0131782815677301,0.011823546,0.6143818622437075,0.6420946924205566,12151.0
12104,12104,a1483bdc25056ed9,original/images/OpenImages/a1483bdc25056ed9.jpg,real,['cello'],,,,,,,
12105,12105,1939a13eefa89971_m015wgc_9f0c26f4_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/flower.jpeg,fake,['croissant'],bin5,0.43709796667099,0.0138040339670226,0.007840666,0.6565010251074116,0.6826843581489064,9244.0
12107,12107,d38508cfdfdb19c4,original/images/OpenImages/d38508cfdfdb19c4.jpg,real,,,,,,,,
12110,12110,5855782749c3ed0b_m018xm_67e108f0_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/busy.jpeg,fake,"['billiard table', 'ball (object)']",bin2,0.7035322189331055,0.2033527914866352,0.2027794,0.1114994216571809,0.2085089646708839,416.0
12111,12111,b39f63812cfcbbd4,original/images/OpenImages/b39f63812cfcbbd4.jpg,real,,,,,,,,
12112,12112,12c3ba21efdb1c12_m01lrl_737e37e3_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/swan.jpeg,fake,['carnivore'],bin4,0.8301256895065308,0.128447575376658,0.115967564,0.2166136978110512,0.2885106871679513,12338.0
12115,12115,935ce426e91d77ca,original/images/OpenImages/935ce426e91d77ca.jpg,real,['aircraft'],,,,,,,
12116,12116,a59dd10689def763_m01226z_8c2d58e3_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_sunny_day.jpeg,fake,['football'],bin5,0.2193825840950012,0.0072447798671622,0.006647253,0.6467051483725338,0.6741466217720237,2493.0
12117,12117,9185f5179784f98e,original/images/OpenImages/9185f5179784f98e.jpg,real,['food processor'],,,,,,,
12124,12124,688e45f6ae0ab990,original/images/OpenImages/688e45f6ae0ab990.jpg,real,['fish'],,,,,,,
12125,12125,87df8eb0fa7468a2,original/images/OpenImages/87df8eb0fa7468a2.jpg,real,"['hamburger', 'cheese']",,,,,,,
12127,12127,323c1f6359ae2416,original/images/OpenImages/323c1f6359ae2416.jpg,real,['bread'],,,,,,,
12128,12128,1c9a5b9c3cf42d03,original/images/OpenImages/1c9a5b9c3cf42d03.jpg,real,,,,,,,,
12129,12129,1a0c451b336bbe89,original/images/OpenImages/1a0c451b336bbe89.jpg,real,"['truck', 'wheel']",,,,,,,
12130,12130,94f3cefc466e6908_m05_5p_0_a051104c_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/painting.jpeg,fake,"['human body', 'table tennis racket']",bin2,0.4710613489151001,0.0482451319984789,0.04443272,0.4446925414980293,0.5297070067110166,6191.0
12132,12132,869daeee9d6718ce_m0jg57_1c3f6533_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_foggy_day.jpeg,fake,['bell pepper'],bin5,0.7665513753890991,0.1334186366911226,0.12718384,0.172901549911602,0.2701169875999759,1595.0
12134,12134,e356146c5ac57de5,original/images/OpenImages/e356146c5ac57de5.jpg,real,['lion'],,,,,,,
12135,12135,06b68f6b49ed725a,original/images/OpenImages/06b68f6b49ed725a.jpg,real,['truck'],,,,,,,
12136,12136,212e6c2b93affb77_m079cl_c53e1c3d_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/dragonfly's_head.jpeg,fake,"['skyscraper', 'flag']",bin5,0.8485968112945557,0.1253357657912021,0.11726146,0.2724719938866249,0.3407779738630995,2243.0
12140,12140,198b358e894561c0_m03k3r_cd179f63_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/during_a_thunderstorm.jpeg,fake,['horse'],bin4,0.1097972393035888,0.0066884876541124,0.0063142534,0.7320987624269476,0.7308587777453484,
12141,12141,6891d798737dbea3_m06c7f7_09e753e4_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_snowy_day.jpeg,fake,"['lipstick', 'pen']",bin3,0.6080254912376404,0.0339487343171796,0.025548449,0.4450175745164393,0.5469909489095979,6966.0
12145,12145,5766258fdd3f892d,original/images/OpenImages/5766258fdd3f892d.jpg,real,['hippopotamus'],,,,,,,
12146,12146,dda123a487945276_m080hkjn_d989112c_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/during_the_heavy_rain.jpeg,fake,['handbag'],bin5,0.2375504970550537,0.0154212586372216,0.013779345,0.5613984902850883,0.6023319169291881,6017.0
12148,12148,310fc8a6ffadaafb_m01jfm__e1939603_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_a_faltering_light.jpeg,fake,['vehicle registration plate'],bin3,0.0519070029258728,0.0018109020764562,0.0013646616,0.9093579260539294,0.9422342472226716,
12151,12151,8eed5dcbee4733ee,original/images/OpenImages/8eed5dcbee4733ee.jpg,real,['cake'],,,,,,,
12152,12152,d0de86a328d08631,original/images/OpenImages/d0de86a328d08631.jpg,real,['brown bear'],,,,,,,
12153,12153,7247106ba8280837_m050k8_07b5bbfa_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/in_the_sunshine.jpeg,fake,['mobile phone'],bin3,0.4172872304916382,0.0104691616724687,0.0077519007,0.6105439977337226,0.6501595650589572,8352.0
12157,12157,eabdbd7d3621add7_m021mn_568ba73a_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/skillful.jpeg,fake,['cookie'],bin3,0.1680043935775756,0.0168637051912938,0.013996187,0.5200816986803171,0.5574963515699843,10819.0
12159,12159,5e688ac4f1deecdb,original/images/OpenImages/5e688ac4f1deecdb.jpg,real,['toy'],,,,,,,
12162,12162,9fb39b06838da503_m015p6_1922dde7_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/near_a_lamp.jpeg,fake,['bird'],bin5,0.7037747502326965,0.0463952151754032,0.043375466,0.5102897310162416,0.5410281648859676,5612.0
12168,12168,48a7fbd545c8c841,original/images/OpenImages/48a7fbd545c8c841.jpg,real,"['coffee (drink)', 'coffee cup']",,,,,,,
12169,12169,97bd4d44d3eba27d_m01bqk0_d346951f_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_snowy_street.jpeg,fake,"['man', 'bicycle wheel']",bin2,0.3898019790649414,0.0195524661699564,0.016364599,0.5966768769522298,0.6464811170931621,2876.0
12170,12170,319f6b0335680d93,original/images/OpenImages/319f6b0335680d93.jpg,real,['burrito'],,,,,,,
12172,12172,bd61f87a6a94a2fb,original/images/OpenImages/bd61f87a6a94a2fb.jpg,real,['alpaca'],,,,,,,
12173,12173,9dec807684c6122c_m083wq_2467ffde_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_sunny_day.jpeg,fake,['wheel'],bin2,0.0434224605560302,0.0040808854426357,0.0022502714,0.8111758460381001,0.8723800105608738,
12175,12175,73c945cca6e4fa5f_m0h2r6_07f49969_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_a_modern_kitchen.jpeg,fake,"['truck', 'van']",bin5,0.8330222964286804,0.1027232248202877,0.08608625,0.0581882759721552,0.0978085485532332,11740.0
12177,12177,3008b2429a3b0cdf_m02zvsm_2c61d0d1_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/on_a_frosty_morning.jpeg,fake,['tart'],bin2,0.1190709471702575,0.0101348216384248,0.0062339073,0.7330833036195595,0.7683273780644004,
12179,12179,347b0afa5c8808d8_m07fbm7_8c01874c_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/colorful_city_wall.jpeg,fake,"['tart', 'strawberry']",bin3,0.7929788827896118,0.0757178406285793,0.06535539,0.1888033226680218,0.2194522560395707,5307.0
12181,12181,7aa0ddd19c40b5b2_m01bfm9_994b079e_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/a_pair.jpeg,fake,['shorts'],bin3,0.1273138523101806,0.0042948766324851,0.003432013,0.7425483298317251,0.7843330511607641,
12182,12182,b4492f685c0df378_m06pcq_b26922c3_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/vintage.jpeg,fake,['submarine sandwich'],bin5,0.8874481320381165,0.1046135628658824,0.09865347,0.3372983034069392,0.4637724016592696,6865.0
12183,12183,1d04a0ab760b66c6,original/images/OpenImages/1d04a0ab760b66c6.jpg,real,,,,,,,,
12184,12184,a0bbe103ce17390e,original/images/OpenImages/a0bbe103ce17390e.jpg,real,['horse'],,,,,,,
12187,12187,8db04c13559176c0,original/images/OpenImages/8db04c13559176c0.jpg,real,"['shorts', 'volleyball (ball)', 'swimwear']",,,,,,,
12188,12188,ceec94afe83824f8_m09728_0fff56df_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_the_midst_of_a_thunderstorm.jpeg,fake,['bread'],bin5,0.0435552597045898,0.0019817813695829,0.0018133997,0.8134271127806184,0.8185099506663898,
12189,12189,e30a6663cb973050,original/images/OpenImages/e30a6663cb973050.jpg,real,['sculpture'],,,,,,,
12190,12190,f24bcbb691684ac2,original/images/OpenImages/f24bcbb691684ac2.jpg,real,['dress'],,,,,,,
12191,12191,fb76edbe4b3e0a90_m02wbtzl_b5a374f6_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/group.jpeg,fake,['sun hat'],bin3,0.0323655605316162,0.0024442645890215,0.002231688,0.7280909529887966,0.7381877485033035,
12193,12193,ad9534e167d39554_m09j2d_deeb719d_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/plate_of_food_and_a.jpeg,fake,"['clothing', 'roller skates']",bin2,0.2194004654884338,0.008005808031316,0.0072015617,0.7980484563182927,0.86010789251458,4057.0
12194,12194,0650a130d7f707b5_m0jly1_08143be0_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/tray_of_illustrations_of_pastries_with_a.jpeg,fake,"['turkey', 'chicken']",bin3,0.7575668096542358,0.2603597869540611,0.23575439,0.3660091161181112,0.479942228195759,5312.0
12196,12196,0d1bf7162cc49f59,original/images/OpenImages/0d1bf7162cc49f59.jpg,real,"['coffee (drink)', 'coffee cup', 'tea']",,,,,,,
12197,12197,d959fa1d95dca66f,original/images/OpenImages/d959fa1d95dca66f.jpg,real,['horse'],,,,,,,
12198,12198,5f3d6fc839d0ea0a,original/images/OpenImages/5f3d6fc839d0ea0a.jpg,real,['flowerpot'],,,,,,,
12199,12199,779de39834c690ed,original/images/OpenImages/779de39834c690ed.jpg,real,['dog'],,,,,,,
12204,12204,9211722b9d501ab6,original/images/OpenImages/9211722b9d501ab6.jpg,real,['chicken'],,,,,,,
12205,12205,e73fca52a8b941c5_m025dyy_d0b8793c_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/pork_and.jpeg,fake,['box'],bin4,0.2994471788406372,0.0120729643183611,0.010114219,0.6017140504526263,0.6793122546890091,9475.0
12207,12207,6e062f5035cecad3_m083wq_97aaa015_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/landscape.jpeg,fake,['wheel'],bin4,0.8238853216171265,0.0847596552407728,0.06414865,0.2671028780278939,0.4227886152953484,3994.0
12208,12208,3a95431d20afc8dc,original/images/OpenImages/3a95431d20afc8dc.jpg,real,['jeans'],,,,,,,
12211,12211,bb423b20d5f1c8e0_m0ph39_3072a760_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_sunny_day.jpeg,fake,['canoe'],bin5,0.1838479042053222,0.0015604419309818,0.0012894977,0.8451887725527657,0.8811775415435668,4369.0
12212,12212,240158482eee092e_m054fyh_070c8144_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/during_a_thunderstorm.jpeg,fake,"['kettle', 'coffee cup', 'jug', 'pitcher (container)']",bin5,0.2337690591812133,0.0047436889898741,0.0030117326,0.824998294751312,0.880060264070787,10762.0
12213,12213,286e77e6b5a24aef_m07r04_5dfbcb62_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/metal.jpeg,fake,['truck'],bin4,0.2476863861083984,0.0038751681810706,0.0030135387,0.7071278766797842,0.7289167924328652,4068.0
12215,12215,31fb2c34bfc10ac5_m0cmx8_04078733_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/turtle.jpeg,fake,['spoon'],bin5,0.8638889789581299,0.146479653848924,0.11929306,0.2032031213269783,0.3472531928705403,5943.0
12216,12216,7aa3fa53ecd7038c_m0fszt_107070ff_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_beautiful_sunny_day.jpeg,fake,['cake'],bin4,0.0633093118667602,0.0013500017388331,0.0008274161,0.9493277957097938,0.9598626828173124,
12220,12220,12f2c5a276b5f8aa,original/images/OpenImages/12f2c5a276b5f8aa.jpg,real,"['hamburger', 'cheese']",,,,,,,
12223,12223,8e164d1a6f6edbf4,original/images/OpenImages/8e164d1a6f6edbf4.jpg,real,['pretzel'],,,,,,,
12227,12227,39988dc3a63d8751_m05kyg__bc0870bb_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/hydroelectric.jpeg,fake,"['pillow', 'chest of drawers']",bin4,0.3237400650978088,0.0308287520007141,0.026209386,0.3961858257924138,0.4068890800600923,187.0
12228,12228,23ad1326794d4e2c,original/images/OpenImages/23ad1326794d4e2c.jpg,real,['flowerpot'],,,,,,,
12230,12230,ec19596a58d4b977,original/images/OpenImages/ec19596a58d4b977.jpg,real,['tomato'],,,,,,,
12231,12231,6054fd52eb2ed328_m0bt9lr_13d10860_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/picture.jpeg,fake,['dog'],bin5,0.0896526575088501,0.0089247264321852,0.008813679,0.7178194524306459,0.720732137735645,
12232,12232,d138e1825e74d10e,original/images/OpenImages/d138e1825e74d10e.jpg,real,"['cocktail', 'juice']",,,,,,,
12234,12234,5effb13eaf829289,original/images/OpenImages/5effb13eaf829289.jpg,real,"['flowerpot', 'bottle']",,,,,,,
12236,12236,5f241948307463e4_m01jfm__0670b757_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_cool_winter_day.jpeg,fake,"['van', 'vehicle registration plate']",bin2,0.8310774564743042,0.1080478207594184,0.10690189,0.1251700084055951,0.2060684925006343,3639.0
12239,12239,45154f1c64518517,original/images/OpenImages/45154f1c64518517.jpg,real,['bread'],,,,,,,
12240,12240,e16a72d7f2326ac8,original/images/OpenImages/e16a72d7f2326ac8.jpg,real,['tomato'],,,,,,,
12245,12245,200eaae66a594057_m0fly7_6a49ef32_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/in_a_aquarium.jpeg,fake,"['jeans', 'trousers']",bin1,0.4889874458312988,0.0165155274712487,0.0148157105,0.628410028578138,0.720479660107066,12047.0
12246,12246,9b6ebc4c87169b9d_m01j51_591cca65_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/morning_glories.jpeg,fake,['balloon'],bin2,0.0298924446105957,0.0020332144395397,0.0018719145,0.8331654077825544,0.8616638897052171,
12250,12250,b8187d1d29b5ff28,original/images/OpenImages/b8187d1d29b5ff28.jpg,real,['bird'],,,,,,,
12251,12251,56f184605e749fcc_m03fwl_a84ec5b6_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/model.jpeg,fake,"['sheep', 'goat']",bin5,0.8643935918807983,0.0999940176082241,0.075325236,0.2505134031199303,0.3365052447082705,427.0
12252,12252,0759c5c0c80ab07f,original/images/OpenImages/0759c5c0c80ab07f.jpg,real,,,,,,,,
